id,idFinal,replica,Book,Página,Segmento,Atributo,Propuesta,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8
10095,10095_LibroBAC.pdf,0,LibroBAC.pdf,221.0,"“Acerca de cómo la persona pierde su individualidad y se convierte en masa o 
muchedumbre trata un libro muy interesante escrito por un francés en el siglo pasado: Gustave Le Bon publicó La Muchedumbre.","21, 19, 5","El libro La Muchedumbre escrito por Gustave Le Bon, trata cómo la persona pierde su individualidad y se convierte en muchedumbre.",Vivian,21.0,19.0,5.0,,,,,,
10100,10100_LibroBAC.pdf,0,LibroBAC.pdf,222.0,La reunión entonces se ha convertido en una magnitud psicológica.,"10, 1",La reunión se convirtió en una dimensión psicológica.,Vivian,10.0,1.0,,,,,,,
10101,10101_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Luego el autor deﬁne qué entiende por mente colectiva: “Cualesquiera que sean los individuos que la componen, o sin importar qué tan parecido o dispar sea su modo de vida, sus ocupaciones, su carácter o su inteligencia, el hecho es que se han transformado en una multitud que los hace poseedores de una especie de mente colectiva que los induce a sentir, pensar y actuar de una manera por completo diferente de aquella que cada individuo sentiría, pensaría y actuaría si estuviera solo.","21, 15, 5","Luego el autor define mente colectiva como aquella que lleva a un grupo de individuos a sentir, pensar y actuar de manera diferente de aquella que cada uno sentiría, pensaría y actuaría si estuviera solo.",Vivian,21.0,15.0,5.0,,,,,,
10103,10103_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Otro elemento que se tiene en cuenta en una inversión es el tiempo, pues los resultados pueden ser diferentes cuando se relacionan con la rentabilidad y los factores de seguridad.","5, 6","Otro elemento importante es el tiempo, pues los resultados pueden ser diferentes relacionados con la rentabilidad y los factores de seguridad.",Vivian,5.0,6.0,,,,,,,
10104,10104_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"En todo caso, la persona, familia, comunidad o país que invierte, preferirá tener una rentabilidad mayor en el menor plazo posible, para contar con una mayor seguridad por el tiempo corto de la inversión.","5, 6, 1",En todo caso quien invierte preferirá tener una ganancia mayor en el menor tiempo posible para tener mayor seguridad.,Vivian,5.0,6.0,1.0,,,,,,
10105,10105_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Esto signiﬁca, que entre dos o más inversiones iguales en rentabilidad y seguridad, es mucho mejor cuanto más corta sea la duración de la inversión.","5, 1","Es decir, entre dos o más inversiones iguales en ganancias y seguridad es mejor una corta duración de la inversión.",Vivian,5.0,1.0,,,,,,,
10106,10106_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Por lo general, cuando se tienen pocos recursos ﬁnancieros y se desea invertir, lo más aconsejable es buscar alternativas seguras, para evitar correr riesgos y quedarse sin recursos.","5, 1",Cuando tenemos poco dinero para invertir es aconsejable buscar opciones seguras.,Vivian,5.0,1.0,,,,,,,
10107,10107_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"En este caso se buscan alternativas que ofrezcan contar con una liquidez de inmediato, lo cual no es posible cuando se establecen compromisos a un plazo determinado.","6, 5, 1",En este caso se buscan opciones con ganancias inmediatas y no compromisos a plazo.,Vivian,6.0,5.0,1.0,,,,,,
10109,10109_LibroBAC.pdf,0,LibroBAC.pdf,222.0,Contar con informaciones de seguridad ﬁnanciera es muy importante en el campo de la inversión.,"19, 6",En la inversión es importante informarse sobre seguridad financiera.,Vivian,19.0,6.0,,,,,,,
10111,10111_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Lo importante para no arriesgar la inversión personal es seguir ciertos criterios tomados de la experiencia para evitar los riesgos, obtener la mayor rentabilidad posible y con seguridad;","5, 21","Debemos seguir varios criterios para evitar los riesgos, tener mayor ganancia y seguridad en la inversión.",Vivian,5.0,21.0,,,,,,,
10112,10112_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"así como considerar el tiempo y seguir, lo que comúnmente se aconseja, diversiﬁcando sus inversiones, cuando el monto de capital disponible para inversión, lo justiﬁca.","1, 5",También debemos considerar el tiempo y variar la inversión cuando el dinero lo permita.,Vivian,1.0,5.0,,,,,,,
10113,10113_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"Alonso, Brailovsky y Ortiz (1999), ya citados, sobre este particular señalan lo siguiente:","14, 16, 4","Alonso, Barilovsky y Ortiz (mil novecientos noventa y nueve) mencionan lo siguiente.",Vivian,14.0,16.0,4.0,,,,,,
10114,10114_LibroBAC.pdf,0,LibroBAC.pdf,222.0,"“Los criterios clásicos podemos resumirlos en tres, tan sencillos que podrás apreciarlos y aplicarlos:","21, 5",Los criterios básicos son tres:,Vivian,21.0,5.0,,,,,,,
10313,10313_LibroBAC.pdf,0,LibroBAC.pdf,229.0,"Un certiﬁcado de depósito es un título valor que emite una entidad ﬁnanciera o una empresa privada con el cual se compromete a devolver los fondos al inversionista a una fecha de vencimiento especíﬁca, con una tasa de interés predeterminada y con una frecuencia de pagos de intereses, también deﬁnida de antemano.","15, 5, 17",Un certificado de depósito es un título valor emitido por una institución financiera con que se compromete a devolver el dinero al inversionista en un tiempo determinado. Tiene unos intereses y una frecuencia de pagos de estos predeterminados.,Vivian,15.0,5.0,17.0,,,,,,
10314,10314_LibroBAC.pdf,0,LibroBAC.pdf,229.0,"Los certiﬁcados son, entonces, un mecanismo de inversión que permite colocar el dinero durante un período ﬁjo de tiempo (pueden ser de tres ó seis meses, un año, cinco años, etc.), según las necesidades de quien necesita invertir el dinero.","6, 5",Los certificados son una forma de inversión durante un período fijo según las necesidades del inversionista.,Vivian,6.0,5.0,,,,,,,
10317,10317_LibroBAC.pdf,0,LibroBAC.pdf,229.0,Tienen una tasa de interés y una fecha para pago de intereses que se deﬁnen desde el momento de su emisión.,"17, 5",Tienen una tasa de interés y una fecha de pago de intereses definidas desde su emisión.,Vivian,17.0,5.0,,,,,,,
10319,10319_LibroBAC.pdf,0,LibroBAC.pdf,229.0,¿Qué ventajas tiene el invertir mediante certiﬁcado de depósito en comparación con otros productos de inversión?,"21, 5",Cuáles son las ventajas de invertir en certificados de depósito.,Vivian,21.0,5.0,,,,,,,
10324,10324_LibroBAC.pdf,0,LibroBAC.pdf,229.0,"Los pagos del interés pactado pueden hacerse de forma mensual, trimestral, semestral o anual, dependiendo de la necesidad de quién está invirtiendo los fondos.","5, 6","Los pagos del interés pueden ser mensuales, trimestrales, semestrales o anuales según la necesidad del inversionista.",Vivian,5.0,6.0,,,,,,,
10341,10341_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"¿Cómo puede variar un certiﬁcado de depósito de otras formas de inversión (intereses, comisiones, saldos mínimos, etc.","21, 5, 6",Cómo se diferencia un certificado de depósito de otras formas de inversión.,Vivian,21.0,5.0,6.0,,,,,,
10343,10343_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"Las principales diferencias frente a otros productos como los fondos de inversión o las cuentas de ahorro son que no tienen costo por mantenimiento, ni comisiones por saldos mínimos, administración o apertura y que además pagan una tasa de interés que se determina desde el momento inicial de la inversión y no puede ser cambiada durante el plazo pactado.","15, 5",Las principales diferencias frente a otros productos como fondos de inversión o cuentas de ahorro son las siguientes. No tienen costo de mantenimiento ni comisiones por saldos mínimos o de administración. Pagan una tasa de interés fijada desde el inicio de la inversión y no puede ser cambiada.,Vivian,15.0,5.0,,,,,,,
10344,10344_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"Por otra parte, a diferencia de las cuentas de ahorro y los fondos de inversión líquidos, el dinero que se invirtió en un certiﬁcado no puede ser retirado antes de la fecha de vencimiento.","17, 5","Además, el dinero invertido no se puede retirar antes de la fecha de vencimiento.",Vivian,17.0,5.0,,,,,,,
10345,10345_LibroBAC.pdf,0,LibroBAC.pdf,230.0,¿Qué riesgos puede tener el uso de certiﬁcados de depósito?,"21, 6",Cuáles son los riesgos de los certificados de depósito.,Vivian,21.0,6.0,,,,,,,
10347,10347_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"¿Cómo se relaciona el costo de oportunidad y las tres variables ﬁnancieras: riesgo, liquidez y rentabilidad y qué relación existe entre ellas?","21, 15","Cómo se relaciona el costo de oportunidad y las tres variables financieras de riesgo, liquidez y rentabilidad. Cuál es la relación entre ellas.",Vivian,21.0,15.0,,,,,,,
10350,10350_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"Como toda inversión en el mercado, la tasa de interés está relacionada con el nivel de riesgo de la institución en la que se está invirtiendo, por lo cual hay que poner el dinero en una entidad que sea de total conﬁanza para el dueño de los fondos.","15, 5","Como toda inversión en el mercado, la tasa de interés se relaciona con el riesgo de la institución en que se invierte. Por eso, debemos invertir el dinero en una institución de confianza.",Vivian,15.0,5.0,,,,,,,
10354,10354_LibroBAC.pdf,0,LibroBAC.pdf,230.0,"En cuánto a liquidez, los certiﬁcados de inversión no son la mejor opción ya que no cuentan con la posibilidad de redimirse anticipadamente.","6, 19, 1",Los certificados de inversión no son la mejor opción de liquidez porque no es posible retirarlos anticipadamente.,Vivian,6.0,19.0,1.0,,,,,,
10356,10356_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"El inversionista debe ﬁjarse bien en cuál entidad está invirtiendo su dinero, pues el pago del certiﬁcado, al vencimiento, dependerá de la capacidad que tenga la institución que emitió el certiﬁcado de cancelar sus obligaciones.","15, 5",El inversionista debe fijarse en la institución donde hace los certificados. Porque la institución cumplirá sus obligaciones según su capacidad.,Vivian,15.0,5.0,,,,,,,
10357,10357_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"Es importante, además, asegurarse de que la entidad que está emitiendo los certiﬁcados, está inscrita ante las entidades reguladoras o supervisoras (por ejemplo, en el caso de Costa Rica, ante la Superintendencia General de Valores o la Superintendencia General de Entidades Financieras) y está debidamente autorizada para captar fondos de terceros.","16, 15, 1","Es importante asegurarse de la inscripción de la institución financiera ante las entidades reguladoras o supervisoras y de su permiso para recibir dinero. En Costa Rica, existen la Superintendencia General de Valores y la Superintendencia General de Entidades Financieras.",Vivian,16.0,15.0,1.0,,,,,,
10358,10358_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"Por último, pero no menos importante, el certiﬁcado debe guardarse en un lugar seguro, pues la obligación del emisor del título es pagárselo a quién lo presente al cobro, al vencimiento, si está endosado.","16, 5","Por último, el certificado debe guardarse en un lugar seguro. Pues la institución financiera se lo paga a quien lo presente para cobrarlo.",Vivian,16.0,5.0,,,,,,,
10360,10360_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"¿Cómo se accede a los certiﬁcados de depósito (lugares, requisitos, documentos, etc.","21, 16",Cómo acceder a los certificados de depósito,Vivian,21.0,16.0,,,,,,,
10364,10364_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"¿Qué costos tiene el uso de certiﬁcado de depósito, cómo se comparan estos con los costos de otros productos similares?","21, 15, 5",Cuáles son los costos del certificado de depósito. Cómo se comparan con otros productos.,Vivian,21.0,15.0,5.0,,,,,,
10366,10366_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"En Costa Rica, por ejemplo, como lo señala la ya mencionada Leitón (2007), existe un menú muy amplio para invertir, como los siguientes instrumentos, que plantea en su ya citado artículo.","14, 5",Según Leitón (dos mil siete) en Costa Rica hay un menú muy amplio para invertir.,Vivian,14.0,5.0,,,,,,,
10374,10374_LibroBAC.pdf,0,LibroBAC.pdf,231.0,"Instrumentos en colones y en dólares que emite el sector privado (bancos, nacieras y empresas privadas).","17, 16",Instrumentos en colones y dólares emitidos por el sector privado.,Vivian,17.0,16.0,,,,,,,
10383,10383_LibroBAC.pdf,0,LibroBAC.pdf,232.0,Están exentos del 8% de impuesto sobre la renta.,"14, 1",Están libres del ocho por ciento de impuesto sobre la renta.,Vivian,14.0,1.0,,,,,,,
10384,10384_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"El 31 de enero, en Mutual Alajuela por una inversión a un año, con retiro de intereses, en forma mensual, ofrecen una tasa de 10,75% en colones, en títulos físicos.","14, 16","El treinta y uno de enero, en Mutual Alajuela ofrecen una tasa de diez coma setenta y cinco por ciento por una inversión en colones a un año con retiro mensual de intereses.",Vivian,14.0,16.0,,,,,,,
10389,10389_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"El 31 de enero, en Mutual Cartago la tasa de interés era de 11,50% para inversiones de ¢100,000 en adelante y a un año plazo.","14, 19","El treinta y uno de enero, en Mutual Cartago la tasa de interés para inversiones de cien mil colones en adelante a un año plazo era de once coma cincuenta por ciento.",Vivian,14.0,19.0,,,,,,,
10394,10394_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"En la subasta conjunta del 22 de enero, la tasa máxima asignada fue del 9,00% para un TP (Título de Propiedad) que vence el 04-09- 2008.","14, 13","En la subasta del veintidós de enero, la tasa máxima asignada fue del nueve por ciento para un Título de Propiedad a vencer el cuatro de septiembre del dos mil ocho.",Vivian,14.0,13.0,,,,,,,
10396,10396_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"Valores cuyo rendimiento no se reconoce en forma explícita bajo la forma de intereses, sino a través de descuentos sobre el valor nominal (original).","1, 16",Valores con ganancia no explícita bajo la forma de intereses sino por descuentos sobre el valor original.,Vivian,1.0,16.0,,,,,,,
10398,10398_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"En mercado secundario del 19 de enero, un TPCER que vence el 09-01-2008 se negoció a una tasa del 9,05%.","14, 13",En mercado secundario del diecinueve de enero se negoció un Título Cero Cupón a una tasa del nueve coma cero cinco por ciento con vencimiento el nueve de enero del dos mil ocho.,Vivian,14.0,13.0,,,,,,,
10400,10400_LibroBAC.pdf,0,LibroBAC.pdf,232.0,"Valores emitidos por el Ministerio de Hacienda que garantizan un rendimiento por encima de la inﬂación, debido a que el principal y los intereses se cancelan en colones, según el valor que tenga la Unidad de Desarrollo (unidad de cuenta que varía con la inﬂación).","16, 1",Valores emitidos por el Ministerio de Hacienda garantizan una ganancia por encima de la inflación. Porque el principal y los intereses se pagan en colones según el valor de la Unidad de desarrollo.,Vivian,16.0,1.0,,,,,,,
